UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
10945,L56344,L,297.6,308.6,2384,19.642153470868355,308,0,0,0,0,0,0
10946,L49478,L,299.3,308.6,1482,51.38515814077835,239,0,0,0,0,0,0
10947,H30418,H,296.3,307.2,1424,52.20626302419331,304,0,0,0,0,0,0
10948,L55859,L,297.3,308.5,1456,75.3753529367819,317,0,0,0,0,0,0
10949,M22020,M,300.2,310.1,1485,51.20959515235646,288,0,0,0,0,0,0
10950,L48578,L,299.1,310.3,1472,59.16690122420897,299,0,0,0,0,0,0
10951,M21452,M,301.6,310.7,1457,55.10815191712257,145,0,0,0,0,0,0
10952,L56917,L,298.9,310.0,1791,37.26695791773969,317,0,0,0,0,0,0
10953,M17762,M,300.6,309.4,1541,45.61198446020023,233,0,0,0,0,0,0
10954,L50286,L,299.8,309.1,1485,52.9178672791762,290,0,0,0,0,0,0
10955,L47809,L,298.3,310.1,1523,62.33068828820501,210,0,0,0,0,0,0
10956,M24097,M,298.1,308.8,1811,31.187924391208217,254,0,0,0,0,0,0
10957,L55846,L,297.5,308.7,1407,55.13754971986405,272,0,0,0,0,0,0
10958,L49523,L,299.1,308.3,1305,77.16445913580894,162,0,0,0,0,0,0
10959,M19509,M,303.3,311.4,1395,78.55639911649969,160,0,0,0,0,0,0
10960,L54914,L,300.6,312.0,1670,40.77403061935278,268,0,0,0,0,0,0
10961,H37294,H,300.7,312.4,1457,59.74157553879549,189,0,0,0,0,0,0
10962,M16506,M,297.9,307.7,1527,55.61554476737425,234,0,0,0,0,0,0
10963,L48667,L,298.2,309.1,1429,62.05109085599305,273,0,0,0,0,0,0
10964,L49511,L,299.3,308.6,1384,68.4911657850031,340,0,0,0,0,1,0
10965,L48996,L,298.1,307.6,1460,56.287351937632906,263,0,0,0,0,0,0
10966,H30851,H,298.8,309.9,1439,64.77650328431757,175,0,0,0,0,0,0
10967,L55846,L,297.5,308.7,1407,52.295381655188415,265,0,0,0,0,0,0
10968,L51116,L,302.5,311.5,1985,25.358930468426134,317,1,0,0,0,0,0
10969,L53705,L,301.1,310.4,1312,103.18240249673947,179,0,0,0,1,0,0
10970,L49181,L,298.4,308.2,1604,46.221592346874914,136,0,0,0,0,0,0
10971,L50064,L,300.6,309.6,1409,50.72597743026158,199,0,0,0,0,0,0
10972,H34318,H,303.6,312.4,1480,63.80030144958968,117,0,0,0,0,0,0
10973,L54253,L,300.7,310.6,1491,61.45270035883384,307,0,0,0,0,0,0
10974,L53496,L,300.9,310.4,1544,45.944744746296756,270,0,0,0,0,0,0
10975,L48066,L,295.7,306.2,1458,55.3549418458964,218,0,0,0,0,0,0
10976,M17232,M,299.3,308.5,1404,62.35428368846565,215,0,0,0,0,0,0
10977,H38812,H,297.7,308.2,1526,53.96407381219978,254,1,0,0,0,0,0
10978,L53121,L,300.6,310.7,1438,64.96808638728449,195,0,0,0,0,0,0
10979,M18347,M,301.8,310.8,1508,47.10877076401728,213,0,0,0,0,0,0
10980,M24209,M,298.2,308.7,1599,53.245406996628496,143,0,0,0,0,0,0
10981,M24406,M,299.7,311.2,1560,64.91459241890749,212,0,0,0,0,0,0
10982,H36916,H,300.3,311.7,1655,43.98657627788124,339,0,0,0,0,0,0
10983,L52246,L,304.1,313.1,1550,40.73079811759199,99,0,0,0,0,0,0
10984,L47357,L,298.2,308.2,1988,25.76717802849628,155,0,0,0,0,0,0
10985,M17290,M,298.9,308.2,1335,64.11976340391783,152,0,0,0,0,0,0
10986,M17609,M,299.7,309.2,1685,32.85316347657981,295,0,0,0,0,0,0
10987,M15958,M,296.9,307.4,1521,42.62378619924505,155,0,0,0,0,0,0
10988,L47522,L,297.4,308.2,1471,59.62736056817226,152,0,0,0,0,0,0
10989,H37729,H,298.7,309.8,1422,50.68770283054107,198,0,0,0,0,0,0
10990,M22576,M,300.5,311.5,1378,58.95198661507248,200,0,0,0,0,0,0
10991,L57172,L,298.8,308.4,1484,47.19339898705787,123,0,0,0,0,0,0
10992,L56256,L,297.2,308.1,1474,60.81720964756081,276,0,0,0,0,0,0
10993,L55181,L,300.8,312.0,1374,64.63943221769112,276,0,0,0,0,0,0
10994,L55207,L,300.6,311.9,1425,63.48055343387145,332,0,0,0,0,0,0
10995,L56469,L,298.2,308.9,1367,60.330231262613204,205,0,0,0,0,0,0
10996,M23008,M,299.5,310.7,1488,46.804159519601825,198,0,0,0,0,0,0
10997,L51235,L,302.0,311.0,1865,29.585707502308992,202,0,0,0,0,0,0
10998,L52665,L,302.6,312.1,1344,70.06122902906068,312,0,0,0,0,0,0
10999,L53898,L,301.4,310.6,2137,23.96681215160517,231,0,0,0,0,0,0
11000,L57149,L,298.4,308.1,1491,69.23809952251685,269,0,0,0,0,0,0
11001,H37729,H,298.7,309.8,1422,50.77989377751749,179,0,0,0,0,0,0
11002,L56349,L,297.7,308.8,1896,33.316794872505334,289,0,0,0,0,0,0
11003,L56242,L,297.2,308.3,1576,47.47613421165743,221,0,0,0,0,0,0
11004,M23210,M,298.7,309.6,1382,61.130122240763555,303,0,0,0,0,0,0
11005,M15345,M,297.4,309.0,1685,40.6625150401215,289,0,0,0,0,0,0
11006,L52638,L,303.1,312.6,1514,55.43492983582611,247,0,0,0,0,0,0
11007,L49478,L,299.3,308.6,1482,48.34838172350442,231,0,0,0,0,0,0
11008,L48990,L,298.1,307.6,1364,68.55045799945631,235,0,0,0,0,0,0
11009,H32675,H,301.3,310.1,1469,54.204401460670496,303,0,0,0,0,0,0
11010,M19873,M,303.8,312.9,1594,46.42747426534087,201,0,0,0,0,0,0
11011,L48066,L,295.7,306.2,1458,55.99700929724777,232,0,0,0,0,0,0
11012,M18129,M,301.3,310.0,1696,45.06074087544463,331,0,0,0,0,0,0
11013,M16030,M,297.1,308.1,1823,32.66812447712441,359,0,0,0,0,0,0
11014,L47186,L,298.1,308.6,1558,57.20375897447157,155,0,0,0,0,0,0
11015,M21006,M,301.1,311.1,1470,54.552590848108274,250,1,0,0,0,0,0
11016,M18468,M,301.7,310.8,1954,24.849316126022636,327,0,0,0,0,0,0
11017,L50708,L,302.0,310.9,1378,64.43206859255758,322,0,0,0,0,1,0
11018,M22219,M,299.4,310.0,1512,61.32868712204142,152,0,0,0,0,0,0
11019,L49484,L,299.1,308.5,1455,50.6691066137136,268,0,0,0,0,0,0
11020,L47257,L,298.8,308.9,1455,55.71710753153071,334,0,1,0,0,0,0
11021,L55223,L,300.7,311.9,1486,44.13894683628666,141,0,0,0,0,0,0
11022,M15666,M,297.0,307.9,1422,70.85530720442553,238,0,0,0,0,0,0
11023,L51168,L,302.2,311.3,1554,53.079005816495695,222,0,0,0,0,0,0
11024,L53126,L,300.7,310.8,1496,59.05393298110078,206,0,0,0,0,0,0
11025,M23102,M,299.0,310.3,1689,37.17168184138745,207,0,0,0,0,0,0
11026,L48208,L,296.3,307.4,1472,50.41912170574948,167,0,0,0,0,0,0
11027,L52534,L,303.4,312.6,1462,48.65927021846404,236,1,0,0,0,0,0
11028,L56360,L,297.9,309.1,1507,42.56070196541538,119,0,0,0,0,0,0
11029,L52483,L,303.9,313.2,1481,62.478967326609066,309,0,0,0,0,0,0
11030,M21877,M,300.7,310.6,1474,50.61526064783578,172,1,0,0,0,0,0
11031,M22520,M,300.5,311.6,1246,65.22028237141025,301,0,0,0,0,0,0
11032,H39303,H,298.8,309.6,1516,51.56400148953232,252,0,0,0,0,0,0
11033,L50236,L,300.2,309.2,1667,42.4998939785592,189,0,0,0,0,0,0
11034,L57121,L,298.4,308.1,1395,53.31455998895871,211,0,0,0,0,0,0
11035,L48608,L,298.8,309.9,1568,43.46349528564784,127,0,0,0,0,0,0
11036,L49228,L,299.3,309.2,1465,48.95297367937156,253,0,0,0,0,0,0
11037,L55331,L,299.5,310.7,1472,53.93700113701816,224,0,0,0,0,0,0
11038,L48476,L,298.7,309.9,1621,44.752750392689066,279,0,0,0,0,0,0
11039,M18519,M,302.2,311.5,1734,32.07436351324212,234,0,0,0,0,0,0
11040,L48722,L,298.3,308.9,1379,69.71248175895006,194,0,0,0,0,0,0
11041,M23832,M,296.8,307.4,1455,65.18179919589087,192,0,0,0,0,0,0
11042,L53070,L,301.4,311.0,1634,43.20877833586028,268,0,0,0,0,0,0
11043,L56208,L,297.4,308.3,1395,64.6839012678771,153,0,0,0,0,0,0
11044,M16721,M,297.9,307.6,1609,43.51728964723083,182,0,0,0,0,0,0
11045,L50825,L,302.2,311.5,1413,55.96484370110275,189,0,0,0,0,0,0
11046,L55269,L,300.1,311.3,1676,41.432963481047935,260,0,0,0,0,0,0
11047,L56854,L,299.1,310.2,1695,38.44558646869712,137,0,0,0,0,0,0
11048,M23250,M,298.8,309.8,1288,76.8586756926139,214,0,0,0,0,0,0
11049,L51461,L,302.0,310.0,1832,29.964994872740164,295,0,0,0,0,0,0
11050,L52669,L,302.6,312.1,1499,48.69573700272194,325,0,0,0,0,0,1
11051,L55898,L,297.2,308.7,1509,53.574681792364046,184,1,0,0,0,0,0
11052,L49407,L,299.5,308.8,1965,29.253739697051138,255,1,0,0,0,0,0
11053,L56648,L,298.6,309.4,1375,74.54948576325096,280,0,0,0,0,0,0
11054,L51235,L,302.0,311.0,1865,29.097446719550927,185,0,0,0,0,0,0
11055,M23005,M,299.7,310.9,1685,45.49933540593843,196,0,0,0,0,0,0
11056,L49181,L,298.4,308.2,1604,47.16659819649494,142,0,0,0,0,0,0
11057,M23008,M,299.5,310.7,1488,55.28950563486961,193,0,0,0,0,0,0
11058,H37294,H,300.7,312.4,1457,61.27619653667942,197,0,0,0,0,0,0
11059,M20257,M,302.8,312.3,1416,58.75064115623511,356,1,0,0,0,0,0
11060,L47814,L,298.3,309.9,1507,55.61924397231098,230,0,0,0,0,0,0
11061,L57173,L,298.8,308.4,1401,62.562787784245664,144,0,0,0,0,0,0
11062,L51988,L,303.5,312.3,1404,65.3678581999142,283,0,0,0,0,0,0
11063,L51740,L,302.7,310.7,1597,57.87175995682265,144,0,0,0,0,0,0
11064,L48667,L,298.2,309.1,1429,68.28977072665093,285,0,0,0,0,0,0
11065,M20909,M,300.9,311.0,1567,45.926639879803346,227,0,0,0,0,0,0
11066,M15838,M,296.2,306.8,1526,56.46431311303517,242,0,0,0,0,0,0
11067,L49694,L,298.9,308.6,2069,26.646634603893915,114,0,0,0,0,0,0
11068,M17712,M,300.5,309.4,1347,65.95006404627242,306,0,0,0,0,0,0
11069,L47992,L,296.8,307.6,1338,61.0965290133168,223,0,0,0,0,0,0
11070,M20326,M,302.9,312.3,1426,60.578365931936645,283,0,0,0,0,0,0
11071,L50708,L,302.0,310.9,1378,64.00619883917926,342,0,0,0,0,1,0
11072,L50763,L,301.8,310.7,1751,41.59920977436381,249,0,0,0,0,0,0
11073,L48731,L,298.4,308.8,1458,50.404016334003146,209,0,0,0,0,0,0
11074,L55944,L,297.4,308.8,1620,42.72175435067968,301,0,0,0,0,0,0
11075,M22785,M,300.7,311.9,1697,36.363183685127005,292,0,0,0,0,0,0
11076,M21555,M,301.7,311.0,1311,70.68266386462561,165,0,0,0,0,0,0
11077,L55496,L,298.8,309.8,1463,53.817673766152524,233,0,0,0,0,0,0
11078,L47397,L,298.3,308.5,1664,46.23202222619829,258,1,0,0,0,0,0
11079,M19582,M,303.4,311.8,1391,63.07535284247112,295,0,0,0,0,0,0
11080,L48050,L,295.8,306.4,1325,62.969940308889285,212,0,0,0,0,0,0
11081,L50524,L,301.4,310.7,1706,29.90426023875775,294,0,0,0,0,0,0
11082,L55846,L,297.5,308.7,1407,54.84819855012945,276,0,0,0,0,0,0
11083,L50718,L,302.0,311.1,1635,45.864064921268366,134,0,0,0,0,0,0
11084,M21006,M,301.1,311.1,1470,51.864260691458476,275,1,0,0,0,0,0
11085,L51540,L,302.1,310.1,1543,47.993293508513865,275,0,0,0,0,0,0
11086,L52699,L,302.5,311.9,1452,55.40180627166622,197,0,0,0,0,0,0
11087,L48731,L,298.4,308.8,1458,52.61547353068623,228,0,0,0,0,0,0
11088,L56276,L,297.2,308.1,1712,39.56191666746512,317,0,0,0,0,0,0
11089,L53142,L,300.5,310.8,1728,33.203880560981446,216,0,0,0,0,0,0
11090,L48544,L,298.7,310.2,1566,46.617732494367075,182,0,0,0,0,0,0
11091,L51066,L,302.4,311.3,1392,76.57034909972892,188,0,0,0,0,0,0
11092,L50381,L,300.2,309.1,1479,59.82390876652868,144,0,0,0,0,0,0
11093,L52328,L,304.4,313.6,1507,55.050645535411874,132,1,0,0,0,0,0
11094,M17042,M,299.5,309.2,1314,86.76057816536522,149,0,0,0,0,0,0
11095,L47814,L,298.3,309.9,1507,55.36136883830517,267,0,0,0,0,0,0
11096,L56355,L,297.8,309.0,1403,96.90617203780123,129,0,0,0,1,0,0
11097,L51675,L,302.6,310.4,1359,71.32268007429633,181,0,0,1,0,0,0
11098,L57172,L,298.8,308.4,1484,47.74465242344306,152,0,0,0,0,0,0
11099,L56698,L,299.0,310.1,1580,63.07496217229428,175,0,0,0,0,0,0
11100,L53070,L,301.4,311.0,1634,41.871459796012275,268,0,0,0,0,0,0
11101,L52771,L,302.5,312.0,1574,45.351953644763725,144,0,0,0,0,0,0
11102,L56208,L,297.4,308.3,1395,71.42261621987738,148,0,0,0,0,0,0
11103,L52699,L,302.5,311.9,1452,60.96802239115049,189,0,0,0,0,0,0
11104,M16276,M,298.7,309.9,2083,22.48390123151994,340,0,0,0,0,0,0
11105,L51228,L,301.9,311.0,2691,16.231795680413345,143,0,0,0,1,0,0
11106,M20183,M,303.4,312.7,1399,65.79810775769103,145,0,0,0,0,0,0
11107,L52483,L,303.9,313.2,1481,68.05823287988656,315,0,0,0,0,0,0
11108,M16928,M,299.7,309.6,1534,54.73220511524127,264,1,0,0,0,0,0
11109,H32675,H,301.3,310.1,1469,47.88958170980643,298,0,0,0,0,0,0
11110,L52306,L,304.3,313.5,1802,36.06750314144596,283,0,0,0,0,0,0
11111,L48204,L,296.2,307.3,1711,36.77525874264581,169,0,0,0,0,0,0
11112,H36945,H,300.1,311.4,1377,76.72471238683991,161,0,0,0,0,0,0
11113,M17762,M,300.6,309.4,1541,49.98293133702064,239,0,0,0,0,0,0
11114,L51697,L,302.4,310.3,1520,40.67053675086222,257,0,0,0,0,0,0
11115,H38752,H,298.5,309.0,1531,40.24274743437179,331,0,0,0,0,0,0
11116,L47437,L,298.0,308.0,1615,40.66508747774784,158,0,0,0,0,0,0
11117,L49042,L,297.9,307.7,1517,57.054518580134896,192,0,0,0,0,0,0
11118,L50524,L,301.4,310.7,1706,31.405289543275995,299,0,0,0,0,0,0
11119,L50025,L,300.3,309.2,1398,64.42710337310132,309,0,0,0,0,0,0
11120,M24678,M,298.6,309.4,1407,57.65747730930384,291,0,0,0,0,0,0
11121,L53496,L,300.9,310.4,1544,47.01401749371034,259,0,0,0,0,0,0
11122,M17499,M,299.8,309.4,1412,63.19191470020426,254,0,0,0,0,0,0
11123,H31956,H,299.2,308.9,1712,36.870332744600944,219,0,0,0,0,0,0
11124,L47257,L,298.8,308.9,1455,58.079571888775966,322,0,1,0,0,0,0
11125,L53382,L,301.0,310.9,1296,78.25034827381982,175,0,0,0,0,0,0
11126,H37657,H,299.1,310.4,1369,72.02795090770964,246,0,0,0,0,0,0
11127,L51342,L,302.0,310.4,1591,41.2051718183586,237,0,0,0,0,0,0
11128,L49831,L,299.9,309.5,2008,26.80840648197131,288,0,0,0,0,0,0
11129,M19387,M,302.4,310.5,1372,53.480786785710265,253,0,0,1,0,0,0
